ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,TAS,ASL,AOA,AOS,G,LonG,Relative Time
1973-12-21T09:02:32.25Z,125312552.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,26.1200000047684
1973-12-21T09:02:32.5Z,125312552.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,26.3700000047684
1973-12-21T09:02:32.75Z,125312552.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,26.6200000047684
1973-12-21T09:02:33Z,125312553,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996864378639195,0.0791282802820206,26.8700000047684
1973-12-21T09:02:33.25Z,125312553.25,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,27.1200000047684
1973-12-21T09:02:33.5Z,125312553.5,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996895134634066,0.0787397474050522,27.3700000047684
1973-12-21T09:02:33.75Z,125312553.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996839404294523,0.0794412568211555,27.6200000047684
1973-12-21T09:02:34Z,125312554,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996783316327132,0.0801427364349365,27.8700000047684
1973-12-21T09:02:34.25Z,125312554.25,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996917188351318,0.0784591287374496,28.1200000047684
1973-12-21T09:02:34.5Z,125312554.5,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996917188351318,0.0784591287374496,28.3700000047684
1973-12-21T09:02:34.75Z,125312554.75,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996917188351318,0.0784591287374496,28.6200000047684
1973-12-21T09:02:35Z,125312555,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996917188351318,0.0784591287374496,28.8700000047684
1973-12-21T09:02:35.25Z,125312555.25,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996917188351318,0.0784591287374496,29.1200000047684
1973-12-21T09:02:35.5Z,125312555.5,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996917188351318,0.0784591287374496,29.3700000047684
1973-12-21T09:02:35.75Z,125312555.75,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,29.6200000047684
1973-12-21T09:02:36Z,125312556,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,29.8700000047684
1973-12-21T09:02:36.25Z,125312556.25,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,30.1200000047684
1973-12-21T09:02:36.5Z,125312556.5,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,30.3700000047684
1973-12-21T09:02:36.75Z,125312556.75,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,30.6200000047684
1973-12-21T09:02:37Z,125312557,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,30.8700000047684
1973-12-21T09:02:37.25Z,125312557.25,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,31.1200000047684
1973-12-21T09:02:37.5Z,125312557.5,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,31.3700000047684
1973-12-21T09:02:37.75Z,125312557.75,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,31.6200000047684
1973-12-21T09:02:38Z,125312558,107,43.0864541,44.2213924,322.14,0,4.5,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996917188351318,0.0784591287374496,31.8700000047684
