ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,TAS,ASL,AOA,AOS,G,Relative Time
1973-12-21T09:55:10.25Z,125315710.25,10B,40.6495282,44.637877,355.66,-61.4,-3.4,352.3,507189.41,-26848.13,346.9,171.603950502632,355.656372070312,11.9517241363364,-1.07616940242813,4.34032856292717,3179.40999999642
1973-12-21T09:55:10.5Z,125315710.5,10B,40.6495301,44.6382681,348.59,-61.1,-2.3,349,507185.47,-26804.66,343.5,172.659393923498,348.589080810547,12.1,-1.0927920190592,4.38556906069239,3179.65999999642
1973-12-21T09:55:10.75Z,125315710.75,10B,40.6495003,44.6386587,342.27,-60.3,-1.1,345.5,507178.97,-26761.5,340.1,174.815706202212,342.273620605469,12.375,-0.962280499897016,4.4761769317,3179.90999999642
1973-12-21T09:55:11Z,125315711,10B,40.6494389,44.6390508,336.69,-60,-0,342.4,507170,-26718.41,336.9,174.931909330127,336.693634033203,12.2333333333333,-0.979172422536584,4.42959315917317,3180.15999999642
1973-12-21T09:55:11.25Z,125315711.25,10B,40.6493506,44.6394262,332.08,-60.2,0.9,339.4,507159.06,-26677.36,334,175.040095153192,332.075469970703,12.1227272714958,-1.00898556142654,4.21283985825426,3180.40999999642
1973-12-21T09:55:11.5Z,125315711.5,10B,40.649228,44.6398123,328.09,-58.5,2,336.6,507145.31,-26635.39,331.2,175.179172362385,328.08544921875,11.8727272850423,-0.74094185723879,3.72632064264165,3180.65999999642
1973-12-21T09:55:11.75Z,125315711.75,10B,40.6490752,44.6401959,324.96,-49.6,2.7,335.6,507129.16,-26593.91,330.1,175.695210702566,324.957244873047,10.2166666397618,0.524799452225248,3.06703738699943,3180.90999999642
1973-12-21T09:55:12Z,125315712,10B,40.6488989,44.6405788,322.74,-15.5,3,338.3,507111.16,-26552.7,332.9,176.395472365509,322.743621826172,6.13636369670718,2.30965098003412,2.39589362360909,3181.15999999642
1973-12-21T09:55:12.25Z,125315712.25,10B,40.6487207,44.6409498,321.34,22.3,5.3,341.7,507093.12,-26512.82,336.3,177.584085403928,321.339996337891,6.09090903179705,2.79126580703165,2.08387150831598,3181.40999999642
1973-12-21T09:55:12.5Z,125315712.5,10B,40.648543,44.6413333,320.66,46.5,8,346.1,507075,-26471.54,340.6,178.446404562248,320.660003662109,7.80833332608971,4.06118713263538,2.41257290598647,3181.65999999642
1973-12-21T09:55:12.75Z,125315712.75,10B,40.6483837,44.6417124,320.73,63.9,8.4,350.7,507058.41,-26430.62,345.2,178.002392998068,320.728179931641,8.45624999825377,4.81291135961092,2.92451349947389,3181.90999999642
1973-12-21T09:55:13Z,125315713,10B,40.6482397,44.6421109,321.21,79.1,7.2,355.6,507042.81,-26387.44,350.2,178.847982928261,321.207244873047,9.03333332919412,5.02304317990712,3.39885024028897,3182.15999999642
1973-12-21T09:55:13.25Z,125315713.25,10B,40.6481275,44.642495,321.65,84.1,5.7,0.4,507029.88,-26345.59,354.9,178.788651217164,321.649993896484,10.3727272985888,4.1654585823755,3.75977534323491,3182.40999999642
1973-12-21T09:55:13.5Z,125315713.5,10B,40.6480423,44.6428919,321.91,80.2,4.6,4.6,507018.97,-26302.14,359.1,178.434523779104,321.910003662109,11.4,2.30435059260033,4.02757549941695,3182.65999999642
1973-12-21T09:55:13.75Z,125315713.75,10B,40.6479915,44.6432906,322.08,81.2,3.5,7.9,507010.78,-26258.23,2.4,178.855155382329,322.0791015625,11.0636363710254,1.73121821341406,4.21603643942997,3182.90999999642
1973-12-21T09:55:14Z,125315714,10B,40.6479734,44.6437006,322.07,89.3,1.8,11.5,507005.03,-26212.82,6,178.654109759877,322.074523925781,11.0363636289746,2.18369140182338,4.34631547917432,3183.15999999642
1973-12-21T09:55:14.25Z,125315714.25,10B,40.6479886,44.6441014,321.55,95.9,-0.3,15.9,507002.03,-26168.19,10.5,179.574151260692,321.550903320312,11.9272727149577,2.32369901612678,4.45826371990869,3183.40999999642
1973-12-21T09:55:14.5Z,125315714.5,10B,40.6480377,44.6444939,320.25,93.1,-1.8,20.2,507001.81,-26124.21,14.7,178.762597374474,320.25,12.5272727285042,1.02708666160244,4.51186220607232,3183.65999999642
